"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"KU729575","1781","Human","4 (HA)","","Canada","N","2015/02/11","Influenza B virus (B/Ontario/4/2015)","","","","","","c"
"KP864215","1057","Human","4 (HA)","","Canada","N","2014/03/26","Influenza B virus (B/Ontario/40/2014)","","","","","","p"
"KP864196","1057","Human","4 (HA)","","Canada","N","2014/03/26","Influenza B virus (B/Ontario/41/2014)","","","","","","p"
"KP864232","1051","Human","4 (HA)","","Canada","N","2014/03/28","Influenza B virus (B/Ontario/42/2014)","","","","","","p"
"KP864233","1051","Human","4 (HA)","","Canada","N","2014/03/27","Influenza B virus (B/Ontario/43/2014)","","","","","","p"
"KP864176","1057","Human","4 (HA)","","Canada","N","2014/04/02","Influenza B virus (B/Ontario/46/2014)","","","","","","p"
"MH613835","570","Human","4 (HA)","","Canada","N","2014/04/03","Influenza B virus (B/Ontario/47/2014)","","","","","","p"
"KP864177","1057","Human","4 (HA)","","Canada","N","2014/04/06","Influenza B virus (B/Ontario/48/2014)","","","","","","p"
"KP864178","1057","Human","4 (HA)","","Canada","N","2014/04/03","Influenza B virus (B/Ontario/49/2014)","","","","","","p"
"KU729576","1781","Human","4 (HA)","","Canada","N","2015/02/17","Influenza B virus (B/Ontario/5/2015)","","","","","","c"
"KP864179","1057","Human","4 (HA)","","Canada","N","2014/04/03","Influenza B virus (B/Ontario/50/2014)","","","","","","p"
"KP864180","1057","Human","4 (HA)","","Canada","N","2014/04/06","Influenza B virus (B/Ontario/51/2014)","","","","","","p"
"KP864181","1057","Human","4 (HA)","","Canada","N","2014/04/04","Influenza B virus (B/Ontario/52/2014)","","","","","","p"
"KP864234","1051","Human","4 (HA)","","Canada","N","2014/04/08","Influenza B virus (B/Ontario/54/2014)","","","","","","p"
"KP864183","1057","Human","4 (HA)","","Canada","N","2014/04/08","Influenza B virus (B/Ontario/55/2014)","","","","","","p"
"KP864235","1034","Human","4 (HA)","","Canada","N","2014/04/09","Influenza B virus (B/Ontario/57/2014)","","","","","","p"
"KP864236","1037","Human","4 (HA)","","Canada","N","2014/04/10","Influenza B virus (B/Ontario/58/2014)","","","","","","p"
"KU729577","1781","Human","4 (HA)","","Canada","N","2015/02/18","Influenza B virus (B/Ontario/6/2015)","","","","","","c"
"KP864237","1034","Human","4 (HA)","","Canada","N","2014/04/12","Influenza B virus (B/Ontario/60/2014)","","","","","","p"
"KP864238","1034","Human","4 (HA)","","Canada","N","2014/04/14","Influenza B virus (B/Ontario/61/2014)","","","","","","p"
"KP864239","1009","Human","4 (HA)","","Canada","N","2014/04/11","Influenza B virus (B/Ontario/62/2014)","","","","","","p"
"KP864240","1052","Human","4 (HA)","","Canada","N","2014/04/10","Influenza B virus (B/Ontario/63/2014)","","","","","","p"
"KP864241","1025","Human","4 (HA)","","Canada","N","2014/04/16","Influenza B virus (B/Ontario/64/2014)","","","","","","p"
"KP864242","1038","Human","4 (HA)","","Canada","N","2014/04/20","Influenza B virus (B/Ontario/65/2014)","","","","","","p"
"KP864243","1023","Human","4 (HA)","","Canada","N","2014/04/17","Influenza B virus (B/Ontario/66/2014)","","","","","","p"
"KP864244","1043","Human","4 (HA)","","Canada","N","2014/04/17","Influenza B virus (B/Ontario/67/2014)","","","","","","p"
"KP864245","1043","Human","4 (HA)","","Canada","N","2014/04/15","Influenza B virus (B/Ontario/68/2014)","","","","","","p"
"KU729571","1781","Human","4 (HA)","","Canada","N","2015/02/17","Influenza B virus (B/Ontario/7/2015)","","","","","","c"
"KP864184","1057","Human","4 (HA)","","Canada","N","2014/04/17","Influenza B virus (B/Ontario/70/2014)","","","","","","p"
"KP864186","1057","Human","4 (HA)","","Canada","N","2014/04/23","Influenza B virus (B/Ontario/72/2014)","","","","","","p"
"KP864188","1057","Human","4 (HA)","","Canada","N","2014/04/23","Influenza B virus (B/Ontario/74/2014)","","","","","","p"
"KP864204","1048","Human","4 (HA)","","Canada","N","2014/04/24","Influenza B virus (B/Ontario/75/2014)","","","","","","p"
"KP864247","1043","Human","4 (HA)","","Canada","N","2014/04/23","Influenza B virus (B/Ontario/76/2014)","","","","","","p"
"KP864248","1052","Human","4 (HA)","","Canada","N","2014/04/25","Influenza B virus (B/Ontario/77/2014)","","","","","","p"
"KP864189","1057","Human","4 (HA)","","Canada","N","2014/04/28","Influenza B virus (B/Ontario/78/2014)","","","","","","p"
"KP864249","1051","Human","4 (HA)","","Canada","N","2014/04/28","Influenza B virus (B/Ontario/79/2014)","","","","","","p"
"KP864197","1057","Human","4 (HA)","","Canada","N","2014/04/30","Influenza B virus (B/Ontario/81/2014)","","","","","","p"
"KP864250","1040","Human","4 (HA)","","Canada","N","2014/04/30","Influenza B virus (B/Ontario/82/2014)","","","","","","p"
"KP864251","1051","Human","4 (HA)","","Canada","N","2014/04/29","Influenza B virus (B/Ontario/83/2014)","","","","","","p"
"KU729581","1781","Human","4 (HA)","","Canada","N","2014/12/22","Influenza B virus (B/Ontario/84/2014)","","","","","","c"
"KP459388","1755","Human","4 (HA)","","Canada","N","2009/02/18","Influenza B virus (B/Ontario/RV0835/2009)","","","","","","nc"
"KP460121","1755","Human","4 (HA)","","Canada","N","2009/04/10","Influenza B virus (B/Ontario/RV2893/2009)","","","","","","nc"
"MH216653","1752","Human","4 (HA)","","Canada","N","2017/03/27","Influenza B virus (B/Quebec/001/2017)","","","","","","nc"
"MF195922","1758","Human","4 (HA)","","Canada","N","2016/02/24","Influenza B virus (B/Quebec/002/2016)","","","","","","c"
"MH216654","1752","Human","4 (HA)","","Canada","N","2017/03/28","Influenza B virus (B/Quebec/002/2017)","","","","","","nc"
"MG910969","1752","Human","4 (HA)","","Canada","N","2018/01/05","Influenza B virus (B/Quebec/002/2018)","","","","","","nc"
"MF195923","1771","Human","4 (HA)","","Canada","N","2016/02/24","Influenza B virus (B/Quebec/003/2016)","","","","","","c"
"MH216655","1752","Human","4 (HA)","","Canada","N","2017/03/30","Influenza B virus (B/Quebec/003/2017)","","","","","","nc"
"MG910970","1707","Human","4 (HA)","","Canada","N","2018/01/03","Influenza B virus (B/Quebec/003/2018)","","","","","","p"
"MH216656","1752","Human","4 (HA)","","Canada","N","2017/03/31","Influenza B virus (B/Quebec/004/2017)","","","","","","nc"
"MG910971","1752","Human","4 (HA)","","Canada","N","2018/01/03","Influenza B virus (B/Quebec/004/2018)","","","","","","nc"
"MH216657","1755","Human","4 (HA)","","Canada","N","2017/04/09","Influenza B virus (B/Quebec/005/2017)","","","","","","nc"
"MG910972","1752","Human","4 (HA)","","Canada","N","2018/01/04","Influenza B virus (B/Quebec/005/2018)","","","","","","nc"
"MF195924","1758","Human","4 (HA)","","Canada","N","2016/03/04","Influenza B virus (B/Quebec/006/2016)","","","","","","c"
"MH216659","1755","Human","4 (HA)","","Canada","N","2017/01/19","Influenza B virus (B/Quebec/007/2017)","","","","","","nc"
"MH216660","1752","Human","4 (HA)","","Canada","N","2017/01/24","Influenza B virus (B/Quebec/008/2017)","","","","","","nc"
"MH216661","1752","Human","4 (HA)","","Canada","N","2017/02/11","Influenza B virus (B/Quebec/009/2017)","","","","","","nc"
"MG910973","1752","Human","4 (HA)","","Canada","N","2018/01/09","Influenza B virus (B/Quebec/009/2018)","","","","","","nc"
"MH216662","1752","Human","4 (HA)","","Canada","N","2017/03/07","Influenza B virus (B/Quebec/010/2017)","","","","","","nc"
"MG910974","1752","Human","4 (HA)","","Canada","N","2018/01/07","Influenza B virus (B/Quebec/011/2018)","","","","","","nc"
"MG910975","1707","Human","4 (HA)","","Canada","N","2018/01/08","Influenza B virus (B/Quebec/012/2018)","","","","","","p"
"MF195930","1758","Human","4 (HA)","","Canada","N","2016/03/14","Influenza B virus (B/Quebec/013/2016)","","","","","","c"
"MF195934","1758","Human","4 (HA)","","Canada","N","2016/03/17","Influenza B virus (B/Quebec/019/2016)","","","","","","c"
"KP864257","1834","Human","4 (HA)","","Canada","N","2014/01/06","Influenza B virus (B/Quebec/02/2014)","","","","","","c"
"MF195936","1755","Human","4 (HA)","","Canada","N","2016/03/17","Influenza B virus (B/Quebec/021/2016)","","","","","","c"
"MF195937","1771","Human","4 (HA)","","Canada","N","2016/03/19","Influenza B virus (B/Quebec/023/2016)","","","","","","c"
"MH603689","1749","Human","4 (HA)","","Canada","N","2018/01/15","Influenza B virus (B/Quebec/023/2018)","","","","","","nc"
"MF195938","1758","Human","4 (HA)","","Canada","N","2016/03/20","Influenza B virus (B/Quebec/025/2016)","","","","","","c"
"MF195940","1758","Human","4 (HA)","","Canada","N","2016/03/21","Influenza B virus (B/Quebec/027/2016)","","","","","","c"
"MH603790","1752","Human","4 (HA)","","Canada","N","2018/01/17","Influenza B virus (B/Quebec/028/2018)","","","","","","nc"
"KP864264","1824","Human","4 (HA)","","Canada","N","2014/01/07","Influenza B virus (B/Quebec/03/2014)","","","","","","c"
"MH603791","1752","Human","4 (HA)","","Canada","N","2018/01/20","Influenza B virus (B/Quebec/032/2018)","","","","","","nc"
"MF195945","1758","Human","4 (HA)","","Canada","N","2016/03/29","Influenza B virus (B/Quebec/035/2016)","","","","","","c"
"MF195946","1755","Human","4 (HA)","","Canada","N","2016/03/31","Influenza B virus (B/Quebec/036/2016)","","","","","","c"
"MF195947","1758","Human","4 (HA)","","Canada","N","2016/03/29","Influenza B virus (B/Quebec/037/2016)","","","","","","c"
"MH603782","1752","Human","4 (HA)","","Canada","N","2018/01/22","Influenza B virus (B/Quebec/037/2018)","","","","","","nc"
"MF195948","1772","Human","4 (HA)","","Canada","N","2016/03/30","Influenza B virus (B/Quebec/038/2016)","","","","","","c"
"KP864263","1818","Human","4 (HA)","","Canada","N","2014/01/07","Influenza B virus (B/Quebec/04/2014)","","","","","","c"
"MF195951","1755","Human","4 (HA)","","Canada","N","2016/04/01","Influenza B virus (B/Quebec/041/2016)","","","","","","c"
"MH603797","1752","Human","4 (HA)","","Canada","N","2018/01/16","Influenza B virus (B/Quebec/041/2018)","","","","","","nc"
"MF195952","1758","Human","4 (HA)","","Canada","N","2016/04/04","Influenza B virus (B/Quebec/042/2016)","","","","","","c"
"MF195953","1758","Human","4 (HA)","","Canada","N","2016/04/06","Influenza B virus (B/Quebec/043/2016)","","","","","","c"
"MH603779","1752","Human","4 (HA)","","Canada","N","2018/01/24","Influenza B virus (B/Quebec/044/2018)","","","","","","nc"
"MF195954","1758","Human","4 (HA)","","Canada","N","2016/04/07","Influenza B virus (B/Quebec/046/2016)","","","","","","c"
"MH603764","1752","Human","4 (HA)","","Canada","N","2018/01/25","Influenza B virus (B/Quebec/047/2018)","","","","","","nc"
"KP864256","1828","Human","4 (HA)","","Canada","N","2014/01/10","Influenza B virus (B/Quebec/05/2014)","","","","","","c"
"MF195955","1758","Human","4 (HA)","","Canada","N","2016/04/12","Influenza B virus (B/Quebec/051/2016)","","","","","","c"
"MF195956","1758","Human","4 (HA)","","Canada","N","2016/04/12","Influenza B virus (B/Quebec/052/2016)","","","","","","c"
"MF195957","1770","Human","4 (HA)","","Canada","N","2016/04/14","Influenza B virus (B/Quebec/053/2016)","","","","","","c"
"MH603686","1749","Human","4 (HA)","","Canada","N","2018/01/28","Influenza B virus (B/Quebec/053/2018)","","","","","","nc"
"MH603691","1749","Human","4 (HA)","","Canada","N","2018/01/27","Influenza B virus (B/Quebec/055/2018)","","","","","","nc"
"MF195959","1758","Human","4 (HA)","","Canada","N","2016/04/19","Influenza B virus (B/Quebec/057/2016)","","","","","","c"
"MF195960","1758","Human","4 (HA)","","Canada","N","2016/04/18","Influenza B virus (B/Quebec/058/2016)","","","","","","c"
"MH603729","1752","Human","4 (HA)","","Canada","N","2018/01/25","Influenza B virus (B/Quebec/059/2018)","","","","","","nc"
"KP864262","1817","Human","4 (HA)","","Canada","N","2014/01/17","Influenza B virus (B/Quebec/06/2014)","","","","","","c"
"MH603770","1752","Human","4 (HA)","","Canada","N","2018/01/28","Influenza B virus (B/Quebec/061/2018)","","","","","","nc"
"MF195962","1758","Human","4 (HA)","","Canada","N","2016/04/19","Influenza B virus (B/Quebec/062/2016)","","","","","","c"
"MF195963","1758","Human","4 (HA)","","Canada","N","2016/04/21","Influenza B virus (B/Quebec/063/2016)","","","","","","c"
"MF195964","1758","Human","4 (HA)","","Canada","N","2016/04/21","Influenza B virus (B/Quebec/064/2016)","","","","","","c"
"MF195965","1771","Human","4 (HA)","","Canada","N","2016/04/25","Influenza B virus (B/Quebec/066/2016)","","","","","","c"
"MF195967","1758","Human","4 (HA)","","Canada","N","2016/04/28","Influenza B virus (B/Quebec/069/2016)","","","","","","c"
"KP864252","1834","Human","4 (HA)","","Canada","N","2014/01/17","Influenza B virus (B/Quebec/07/2014)","","","","","","c"
"MF195968","1755","Human","4 (HA)","","Canada","N","2016/04/29","Influenza B virus (B/Quebec/071/2016)","","","","","","c"
"KP864258","1828","Human","4 (HA)","","Canada","N","2014/01/21","Influenza B virus (B/Quebec/08/2014)","","","","","","c"
"MH603772","1752","Human","4 (HA)","","Canada","N","2018/02/03","Influenza B virus (B/Quebec/084/2018)","","","","","","nc"
"AJ419574","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/1/2001)","","","","","","p"
"AJ419100","846","Human","8 (NS)","","Canada","N","2001","Influenza B virus (B/Quebec/1/2001)","","","","","","p"
"AJ419108","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/1/2001)","","","","","","p"
"KP460010","978","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/1/2001)","","","","","","p"
"KU729500","1744","Human","4 (HA)","","Canada","N","2015/01/06","Influenza B virus (B/Quebec/1/2015)","","","","","","p"
"KP864260","1834","Human","4 (HA)","","Canada","N","2014/01/31","Influenza B virus (B/Quebec/10/2014)","","","","","","c"
"KU729566","1777","Human","4 (HA)","","Canada","N","2015/02/06","Influenza B virus (B/Quebec/10/2015)","","","","","","c"
"KP864267","1834","Human","4 (HA)","","Canada","N","2014/02/06","Influenza B virus (B/Quebec/11/2014)","","","","","","c"
"KP864261","1834","Human","4 (HA)","","Canada","N","2014/02/06","Influenza B virus (B/Quebec/12/2014)","","","","","","c"
"KP864265","1821","Human","4 (HA)","","Canada","N","2014/02/12","Influenza B virus (B/Quebec/13/2014)","","","","","","c"
"KU729538","1777","Human","4 (HA)","","Canada","N","2015/02/07","Influenza B virus (B/Quebec/13/2015)","","","","","","c"
"MH603749","1752","Human","4 (HA)","","Canada","N","2018/02/19","Influenza B virus (B/Quebec/139/2018)","","","","","","nc"
"KP864253","1828","Human","4 (HA)","","Canada","N","2014/02/13","Influenza B virus (B/Quebec/14/2014)","","","","","","c"
"KU729518","1744","Human","4 (HA)","","Canada","N","2015/02/11","Influenza B virus (B/Quebec/14/2015)","","","","","","p"
"MH603768","1752","Human","4 (HA)","","Canada","N","2018/02/20","Influenza B virus (B/Quebec/143/2018)","","","","","","nc"
"MH603783","1752","Human","4 (HA)","","Canada","N","2018/02/21","Influenza B virus (B/Quebec/147/2018)","","","","","","nc"
"KP864254","1834","Human","4 (HA)","","Canada","N","2014/02/19","Influenza B virus (B/Quebec/15/2014)","","","","","","c"
"KU729497","1777","Human","4 (HA)","","Canada","N","2015/02/15","Influenza B virus (B/Quebec/15/2015)","","","","","","c"
"MH603778","1752","Human","4 (HA)","","Canada","N","2018/02/25","Influenza B virus (B/Quebec/156/2018)","","","","","","nc"
"MH603784","1752","Human","4 (HA)","","Canada","N","2018/02/23","Influenza B virus (B/Quebec/157/2018)","","","","","","nc"
"KP864255","1834","Human","4 (HA)","","Canada","N","2014/02/28","Influenza B virus (B/Quebec/16/2014)","","","","","","c"
"KU729536","1777","Human","4 (HA)","","Canada","N","2015/02/15","Influenza B virus (B/Quebec/16/2015)","","","","","","c"
"AJ419583","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/162/98)","","","","","","p"
"AJ419089","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/162/98)","","","","","","p"
"AJ419116","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/162/98)","","","","","","p"
"MH603750","1752","Human","4 (HA)","","Canada","N","2018/02/23","Influenza B virus (B/Quebec/164/2018)","","","","","","nc"
"KP864271","1271","Human","4 (HA)","","Canada","N","2014/01/07","Influenza B virus (B/Quebec/17/2014)","","","","","","p"
"KU729498","1777","Human","4 (HA)","","Canada","N","2015/02/16","Influenza B virus (B/Quebec/17/2015)","","","","","","c"
"MH603769","1752","Human","4 (HA)","","Canada","N","2018/02/27","Influenza B virus (B/Quebec/171/2018)","","","","","","nc"
"AJ419589","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/173/98)","","","","","","p"
"AJ419090","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/173/98)","","","","","","p"
"AJ419120","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/173/98)","","","","","","p"
"KP864284","1206","Human","4 (HA)","","Canada","N","2014/01/11","Influenza B virus (B/Quebec/18/2014)","","","","","","p"
"KU729542","1777","Human","4 (HA)","","Canada","N","2015/02/18","Influenza B virus (B/Quebec/18/2015)","","","","","","c"
"MH603751","1752","Human","4 (HA)","","Canada","N","2018/02/27","Influenza B virus (B/Quebec/181/2018)","","","","","","nc"
"KP864281","1258","Human","4 (HA)","","Canada","N","2014/01/14","Influenza B virus (B/Quebec/19/2014)","","","","","","p"
"MH603780","1752","Human","4 (HA)","","Canada","N","2018/03/06","Influenza B virus (B/Quebec/190/2018)","","","","","","nc"
"MH603798","1752","Human","4 (HA)","","Canada","N","2018/03/12","Influenza B virus (B/Quebec/195/2018)","","","","","","nc"
"MH603804","1752","Human","4 (HA)","","Canada","N","2018/03/16","Influenza B virus (B/Quebec/198/2018)","","","","","","nc"
"AJ419575","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/2/2001)","","","","","","p"
"AJ419101","846","Human","8 (NS)","","Canada","N","2001","Influenza B virus (B/Quebec/2/2001)","","","","","","p"
"AJ419109","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/2/2001)","","","","","","p"
"KP461358","978","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/2/2001)","","","","","","p"
"KU729517","1777","Human","4 (HA)","","Canada","N","2015/01/24","Influenza B virus (B/Quebec/2/2015)","","","","","","c"
"KP864274","1262","Human","4 (HA)","","Canada","N","2014/01/14","Influenza B virus (B/Quebec/20/2014)","","","","","","p"
"KU729552","1766","Human","4 (HA)","","Canada","N","2015/02/18","Influenza B virus (B/Quebec/20/2015)","","","","","","c"
"MH603806","1629","Human","4 (HA)","","Canada","N","2018/03/19","Influenza B virus (B/Quebec/202/2018)","","","","","","p"
"MH603785","1752","Human","4 (HA)","","Canada","N","2018/03/19","Influenza B virus (B/Quebec/206/2018)","","","","","","nc"
"MH603730","1752","Human","4 (HA)","","Canada","N","2018/03/23","Influenza B virus (B/Quebec/208/2018)","","","","","","nc"
"KP864282","1200","Human","4 (HA)","","Canada","N","2014/01/16","Influenza B virus (B/Quebec/21/2014)","","","","","","p"
"KU729553","1772","Human","4 (HA)","","Canada","N","2015/02/22","Influenza B virus (B/Quebec/21/2015)","","","","","","c"
"KP864275","1258","Human","4 (HA)","","Canada","N","2014/01/19","Influenza B virus (B/Quebec/22/2014)","","","","","","p"
"KU729502","1774","Human","4 (HA)","","Canada","N","2015/02/24","Influenza B virus (B/Quebec/22/2015)","","","","","","c"
"KP864272","1137","Human","4 (HA)","","Canada","N","2014/01/20","Influenza B virus (B/Quebec/23/2014)","","","","","","p"
"KU729519","1743","Human","4 (HA)","","Canada","N","2015/02/24","Influenza B virus (B/Quebec/23/2015)","","","","","","p"
"KP864285","1198","Human","4 (HA)","","Canada","N","2014/01/21","Influenza B virus (B/Quebec/24/2014)","","","","","","p"
"KU729506","1774","Human","4 (HA)","","Canada","N","2015/02/25","Influenza B virus (B/Quebec/24/2015)","","","","","","c"
"KP864309","1262","Human","4 (HA)","","Canada","N","2014/01/23","Influenza B virus (B/Quebec/25/2014)","","","","","","p"
"KU729510","1774","Human","4 (HA)","","Canada","N","2015/03/02","Influenza B virus (B/Quebec/25/2015)","","","","","","c"
"KP864286","1262","Human","4 (HA)","","Canada","N","2014/01/28","Influenza B virus (B/Quebec/26/2014)","","","","","","p"
"KU729563","1746","Human","4 (HA)","","Canada","N","2015/03/03","Influenza B virus (B/Quebec/26/2015)","","","","","","p"
"KP864280","1271","Human","4 (HA)","","Canada","N","2014/02/04","Influenza B virus (B/Quebec/27/2014)","","","","","","p"
"KU729564","1774","Human","4 (HA)","","Canada","N","2015/03/03","Influenza B virus (B/Quebec/27/2015)","","","","","","c"
"KP864291","1261","Human","4 (HA)","","Canada","N","2014/02/06","Influenza B virus (B/Quebec/28/2014)","","","","","","p"
"KU729523","1774","Human","4 (HA)","","Canada","N","2015/03/03","Influenza B virus (B/Quebec/28/2015)","","","","","","c"
"KP864283","1257","Human","4 (HA)","","Canada","N","2014/02/14","Influenza B virus (B/Quebec/29/2014)","","","","","","p"
"AJ419576","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/3/2001)","","","","","","p"
"AJ419110","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/3/2001)","","","","","","p"
"KP461288","978","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/3/2001)","","","","","","p"
"KP864307","1271","Human","4 (HA)","","Canada","N","2014/02/14","Influenza B virus (B/Quebec/30/2014)","","","","","","p"
"KU729544","1777","Human","4 (HA)","","Canada","N","2015/03/04","Influenza B virus (B/Quebec/30/2015)","","","","","","c"
"MH603687","1749","Human","4 (HA)","","Canada","N","2017/12/01","Influenza B virus (B/Quebec/301/2017)","","","","","","nc"
"MH603781","1752","Human","4 (HA)","","Canada","N","2017/12/19","Influenza B virus (B/Quebec/308/2017)","","","","","","nc"
"KP864310","1202","Human","4 (HA)","","Canada","N","2014/02/16","Influenza B virus (B/Quebec/31/2014)","","","","","","p"
"KU729507","1777","Human","4 (HA)","","Canada","N","2015/03/05","Influenza B virus (B/Quebec/31/2015)","","","","","","c"
"MG910748","1749","Human","4 (HA)","","Canada","N","2017/12/27","Influenza B virus (B/Quebec/311/2017)","","","","","","nc"
"KP864296","1245","Human","4 (HA)","","Canada","N","2014/02/18","Influenza B virus (B/Quebec/32/2014)","","","","","","p"
"KU729514","1777","Human","4 (HA)","","Canada","N","2015/03/09","Influenza B virus (B/Quebec/32/2015)","","","","","","c"
"KP864299","1139","Human","4 (HA)","","Canada","N","2014/03/04","Influenza B virus (B/Quebec/33/2014)","","","","","","p"
"KP864270","1259","Human","4 (HA)","","Canada","N","2014/03/05","Influenza B virus (B/Quebec/34/2014)","","","","","","p"
"KU729557","1777","Human","4 (HA)","","Canada","N","2015/03/10","Influenza B virus (B/Quebec/34/2015)","","","","","","c"
"KP864300","1139","Human","4 (HA)","","Canada","N","2014/03/06","Influenza B virus (B/Quebec/35/2014)","","","","","","p"
"KU729532","1777","Human","4 (HA)","","Canada","N","2015/03/11","Influenza B virus (B/Quebec/35/2015)","","","","","","c"
"KP864308","1202","Human","4 (HA)","","Canada","N","2014/03/04","Influenza B virus (B/Quebec/37/2014)","","","","","","p"
"KP864277","1201","Human","4 (HA)","","Canada","N","2014/03/12","Influenza B virus (B/Quebec/38/2014)","","","","","","p"
"KU729535","1777","Human","4 (HA)","","Canada","N","2015/03/14","Influenza B virus (B/Quebec/38/2015)","","","","","","c"
"KP864301","1139","Human","4 (HA)","","Canada","N","2014/03/13","Influenza B virus (B/Quebec/39/2014)","","","","","","p"
"KU729534","1777","Human","4 (HA)","","Canada","N","2015/03/13","Influenza B virus (B/Quebec/39/2015)","","","","","","c"
"AJ419577","1038","Human","4 (HA)","","Canada","N","2001","Influenza B virus (B/Quebec/4/01)","","","","","","p"
"AJ419103","846","Human","8 (NS)","","Canada","N","2001","Influenza B virus (B/Quebec/4/01)","","","","","","p"
"AJ419111","568","Human","6 (NA)","","Canada","N","2001","Influenza B virus (B/Quebec/4/01)","","","","","","p"
"KP864279","1226","Human","4 (HA)","","Canada","N","2014/03/23","Influenza B virus (B/Quebec/40/2014)","","","","","","p"
"KP864288","1203","Human","4 (HA)","","Canada","N","2014/03/26","Influenza B virus (B/Quebec/41/2014)","","","","","","p"
"KP864306","1139","Human","4 (HA)","","Canada","N","2014/03/26","Influenza B virus (B/Quebec/42/2014)","","","","","","p"
"KU729569","1777","Human","4 (HA)","","Canada","N","2015/03/14","Influenza B virus (B/Quebec/42/2015)","","","","","","c"
"KU729508","1777","Human","4 (HA)","","Canada","N","2015/03/18","Influenza B virus (B/Quebec/43/2015)","","","","","","c"
"KP864290","1271","Human","4 (HA)","","Canada","N","2014/03/28","Influenza B virus (B/Quebec/44/2014)","","","","","","p"
"KU729549","1777","Human","4 (HA)","","Canada","N","2015/03/19","Influenza B virus (B/Quebec/44/2015)","","","","","","c"
"KP864295","1137","Human","4 (HA)","","Canada","N","2014/03/27","Influenza B virus (B/Quebec/45/2014)","","","","","","p"
"KU729516","1777","Human","4 (HA)","","Canada","N","2015/03/18","Influenza B virus (B/Quebec/45/2015)","","","","","","c"
"AJ419586","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/452/98)","","","","","","p"
"AJ419091","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/452/98)","","","","","","p"
"AJ419117","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/452/98)","","","","","","p"
"AJ419584","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/453/98)","","","","","","p"
"KP864302","1271","Human","4 (HA)","","Canada","N","2014/03/27","Influenza B virus (B/Quebec/46/2014)","","","","","","p"
"AJ419590","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/465/98)","","","","","","p"
"AJ419093","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/465/98)","","","","","","p"
"AJ419094","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/465/98)","","","","","","p"
"AJ419124","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/465/98)","","","","","","p"
"KU729547","1777","Human","4 (HA)","","Canada","N","2015/03/20","Influenza B virus (B/Quebec/47/2015)","","","","","","c"
"KP864303","1137","Human","4 (HA)","","Canada","N","2014/04/01","Influenza B virus (B/Quebec/48/2014)","","","","","","p"
"KU729499","1752","Human","4 (HA)","","Canada","N","2015/03/23","Influenza B virus (B/Quebec/48/2015)","","","","","","nc"
"KP864268","1270","Human","4 (HA)","","Canada","N","2014/04/04","Influenza B virus (B/Quebec/49/2014)","","","","","","p"
"KP864273","1259","Human","4 (HA)","","Canada","N","2013/12/11","Influenza B virus (B/Quebec/50/2013)","","","","","","p"
"KP864276","1271","Human","4 (HA)","","Canada","N","2014/04/07","Influenza B virus (B/Quebec/50/2014)","","","","","","p"
"KP864278","1221","Human","4 (HA)","","Canada","N","2014/04/08","Influenza B virus (B/Quebec/51/2014)","","","","","","p"
"AJ419587","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/51/98)","","","","","","p"
"AJ419088","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/51/98)","","","","","","p"
"AJ419125","568","Human","6 (NA)","","Canada","N","1998","Influenza B virus (B/Quebec/51/98)","","","","","","p"
"AJ419582","1038","Human","4 (HA)","","Canada","N","1998","Influenza B virus (B/Quebec/511/98)","","","","","","p"
"AJ419095","846","Human","8 (NS)","","Canada","N","1998","Influenza B virus (B/Quebec/511/98)","","","","","","p"
