"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"MH842551","1531","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8738_08/2017)","","","","","","c"
"MH842552","854","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8738_08/2017)","","","","","","c"
"MH842554","2311","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8738_08/2017)","","","","","","c"
"MH842555","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8738_08/2017)","E627K","","","","","c"
"MH842557","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/09/11","Influenza A virus (A/Nicaragua/8739_02/2017)","S31N","","","","","c"
"MH842558","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/09/11","Influenza A virus (A/Nicaragua/8739_02/2017)","","","","","","c"
"MH842562","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/11","Influenza A virus (A/Nicaragua/8739_02/2017)","","","","","","c"
"MH842563","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2017/09/11","Influenza A virus (A/Nicaragua/8739_02/2017)","E627K","","","","","c"
"MK733000","1752","Human","4 (HA)","H1","Nicaragua","T","2015/11/25","Influenza A virus (A/Nicaragua/8744_03/2015)","","","","","","c"
"MK733002","1746","Human","2 (PB1)","H1","Nicaragua","T","2015/11/25","Influenza A virus (A/Nicaragua/8744_03/2015)","","","","","","p"
"MK733003","2293","Human","1 (PB2)","H1","Nicaragua","T","2015/11/25","Influenza A virus (A/Nicaragua/8744_03/2015)","","","","","","c"
"CY257306","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/27","Influenza A virus (A/Nicaragua/8744_07/2016(H3N2))","","","","","","c"
"CY257307","993","Human","7 (MP)","H3N2","Nicaragua","T","2016/11/27","Influenza A virus (A/Nicaragua/8744_07/2016(H3N2))","S31N","","","","","c"
"CY257308","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/27","Influenza A virus (A/Nicaragua/8744_07/2016(H3N2))","","","","","","c"
"CY257310","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/27","Influenza A virus (A/Nicaragua/8744_07/2016(H3N2))","","","","","","c"
"CY256778","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","","","","","","c"
"CY256779","1003","Human","7 (MP)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","S31N","","","","","c"
"CY256781","1541","Human","5 (NP)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","","","","","","c"
"CY256783","2175","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","","","","","","c"
"CY256784","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","","","","","","c"
"CY256785","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/8746_02/2015(H1N1))","","","","","","c"
"MH842570","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8756_14/2017)","","","","","","c"
"MH842572","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842573","999","Human","7 (MP)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","S31N","","","","","c"
"MH842574","1442","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842575","1538","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842576","857","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842577","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842578","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","","","","","","c"
"MH842579","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/8764_14/2017)","E627K","","","","","c"
"CY266711","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/17","Influenza A virus (A/Nicaragua/8765_10/2017(H3N2))","","","","","","c"
"CY266713","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/17","Influenza A virus (A/Nicaragua/8765_10/2017(H3N2))","","","","","","c"
"CY266715","862","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/17","Influenza A virus (A/Nicaragua/8765_10/2017(H3N2))","","","","","","c"
"CY266716","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/17","Influenza A virus (A/Nicaragua/8765_10/2017(H3N2))","","","","","","c"
"CY257322","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/10/25","Influenza A virus (A/Nicaragua/8771_02/2016(H3N2))","","","","","","c"
"CY257325","1538","Human","5 (NP)","H3N2","Nicaragua","T","2016/10/25","Influenza A virus (A/Nicaragua/8771_02/2016(H3N2))","","","","","","c"
"CY257328","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/10/25","Influenza A virus (A/Nicaragua/8771_02/2016(H3N2))","","","","","","c"
"CY240755","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240756","993","Human","7 (MP)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","S31N","","","","","c"
"CY240757","1442","Human","6 (NA)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240758","1537","Human","5 (NP)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240759","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240760","2192","Human","3 (PA)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240761","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY240762","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","E627K","","","","","c"
"CY256957","1537","Human","5 (NP)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY256959","2190","Human","3 (PA)","H3N2","Nicaragua","T","2016/12/22","Influenza A virus (A/Nicaragua/8774_10/2016(H3N2))","","","","","","c"
"CY266746","1533","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8775_05/2017(H3N2))","","","","","","c"
"CY266748","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8775_05/2017(H3N2))","","","","","","c"
"CY266750","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/8775_05/2017(H3N2))","E627K","","","","","c"
"MH842342","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","","","","","","c"
"MH842343","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","S31N","","","","","c"
"MH842344","948","Human","6 (NA)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","","","","","","p"
"MH842346","857","Human","8 (NS)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","","","","","","p"
"MH842347","2208","Human","3 (PA)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","","","","","","c"
"MH842348","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","","","","","","c"
"MH842349","2312","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/8815_10/2017)","E627K","","","","","c"
"CY256826","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/12/03","Influenza A virus (A/Nicaragua/8827_09/2015(H1N1))","","","","","","c"
"CY256830","865","Human","8 (NS)","H1N1","Nicaragua","T","2015/12/03","Influenza A virus (A/Nicaragua/8827_09/2015(H1N1))","","","","","","c"
"CY256832","2317","Human","2 (PB1)","H1N1","Nicaragua","T","2015/12/03","Influenza A virus (A/Nicaragua/8827_09/2015(H1N1))","","","","","","c"
"CY256833","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2015/12/03","Influenza A virus (A/Nicaragua/8827_09/2015(H1N1))","","","","","","c"
"CY256938","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","","","","","","c"
"CY256939","1003","Human","7 (MP)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","S31N","","","","","c"
"CY256940","1434","Human","6 (NA)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","","","","","","c"
"CY256942","865","Human","8 (NS)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","","","","","","c"
"CY256944","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","","","","","","c"
"CY256945","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2015/12/28","Influenza A virus (A/Nicaragua/8829_03/2015(H1N1))","","","","","","c"
"MH842580","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","","","","","","c"
"MH842582","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","","","","","","c"
"MH842583","1538","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","","","","","","c"
"MH842584","851","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","","","","","","c"
"MH842586","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","","","","","","c"
"MH842587","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/8876_07/2017)","E627K","","","","","c"
"MK733180","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/11/23","Influenza A virus (A/Nicaragua/8877_04/2015)","","","","","","c"
"MK733182","1410","Human","6 (NA)","H1N1","Nicaragua","T","2015/11/23","Influenza A virus (A/Nicaragua/8877_04/2015)","","","","","","c"
"MK733185","2175","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/23","Influenza A virus (A/Nicaragua/8877_04/2015)","","","","","","c"
"MK733012","452","Human","4 (HA)","H1N1","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/8892_01_TR2/2015)","","","","","","p"
"MK733014","725","Human","6 (NA)","H1N1","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/8892_01_TR2/2015)","","","","","","p"
"MK733017","2176","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/8892_01_TR2/2015)","","","","","","c"
"MK733018","899","Human","2 (PB1)","H1N1","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/8892_01_TR2/2015)","","","","","","p"
"MK733019","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/8892_01_TR2/2015)","","","","","","c"
"MH842588","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/10/27","Influenza A virus (A/Nicaragua/8899_11/2017)","","","","","","c"
"MH842590","1439","Human","6 (NA)","H3N2","Nicaragua","T","2017/10/27","Influenza A virus (A/Nicaragua/8899_11/2017)","","","","","","c"
"MH842591","1527","Human","5 (NP)","H3N2","Nicaragua","T","2017/10/27","Influenza A virus (A/Nicaragua/8899_11/2017)","","","","","","c"
"MH842592","851","Human","8 (NS)","H3N2","Nicaragua","T","2017/10/27","Influenza A virus (A/Nicaragua/8899_11/2017)","","","","","","c"
"CY266462","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/27","Influenza A virus (A/Nicaragua/9037_01/2017(H3N2))","E627K","","","","","c"
"CY266863","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266865","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266866","1538","Human","5 (NP)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266867","865","Human","8 (NS)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266868","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266869","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","","","","","","c"
"CY266870","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9065_11/2017(H3N2))","E627K","","","","","c"
"CY240723","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/12/14","Influenza A virus (A/Nicaragua/9073_02/2016(H3N2))","","","","","","c"
"CY240725","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/12/14","Influenza A virus (A/Nicaragua/9073_02/2016(H3N2))","","","","","","c"
"CY240726","1537","Human","5 (NP)","H3N2","Nicaragua","T","2016/12/14","Influenza A virus (A/Nicaragua/9073_02/2016(H3N2))","","","","","","c"
"CY240727","860","Human","8 (NS)","H3N2","Nicaragua","T","2016/12/14","Influenza A virus (A/Nicaragua/9073_02/2016(H3N2))","","","","","","c"
"CY266463","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/08","Influenza A virus (A/Nicaragua/9076_10/2017(H3N2))","","","","","","c"
"CY257026","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9083_05/2016(H3N2))","","","","","","c"
"CY266521","1440","Human","6 (NA)","H3N2","Nicaragua","T","2017/09/29","Influenza A virus (A/Nicaragua/9084_02/2017(H3N2))","","","","","","c"
"CY266794","1540","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/13","Influenza A virus (A/Nicaragua/9086_06/2017(H3N2))","","","","","","c"
"CY266795","851","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/13","Influenza A virus (A/Nicaragua/9086_06/2017(H3N2))","","","","","","c"
"CY266798","2295","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/13","Influenza A virus (A/Nicaragua/9086_06/2017(H3N2))","E627K","","","","","c"
"CY257114","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/02","Influenza A virus (A/Nicaragua/9094_05/2016(H3N2))","","","","","","c"
"CY257115","993","Human","7 (MP)","H3N2","Nicaragua","T","2016/11/02","Influenza A virus (A/Nicaragua/9094_05/2016(H3N2))","S31N","","","","","c"
"CY257116","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/02","Influenza A virus (A/Nicaragua/9094_05/2016(H3N2))","","","","","","c"
"CY257120","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/11/02","Influenza A virus (A/Nicaragua/9094_05/2016(H3N2))","","","","","","c"
"CY257121","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2016/11/02","Influenza A virus (A/Nicaragua/9094_05/2016(H3N2))","E627K","","","","","c"
"MH842596","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"MH842598","1432","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"MH842599","1533","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"MH842600","862","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"MH842601","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"MH842602","2274","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/14","Influenza A virus (A/Nicaragua/9103_06/2017)","","","","","","c"
"CY257037","1536","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9108_03/2016(H3N2))","","","","","","c"
"MK732988","892","Human","7 (MP)","","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/9109_01_TR2/2015)","S31N","","","","","p"
"MK732989","1501","Human","5 (NP)","","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/9109_01_TR2/2015)","","","","","","p"
"MK732990","865","Human","8 (NS)","","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/9109_01_TR2/2015)","","","","","","c"
"MK732991","411","Human","1 (PB2)","","Nicaragua","T","2015/11/13","Influenza A virus (A/Nicaragua/9109_01_TR2/2015)","","","","","","p"
"CY266687","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/23","Influenza A virus (A/Nicaragua/9116_07/2017(H3N2))","","","","","","c"
"CY266690","1533","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/23","Influenza A virus (A/Nicaragua/9116_07/2017(H3N2))","","","","","","c"
"CY266693","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/23","Influenza A virus (A/Nicaragua/9116_07/2017(H3N2))","","","","","","c"
"CY266694","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/23","Influenza A virus (A/Nicaragua/9116_07/2017(H3N2))","E627K","","","","","c"
"MH842360","1538","Human","5 (NP)","H3N2","Nicaragua","T","2017/09/18","Influenza A virus (A/Nicaragua/9125_10/2017)","","","","","","c"
"MH842361","590","Human","8 (NS)","H3N2","Nicaragua","T","2017/09/18","Influenza A virus (A/Nicaragua/9125_10/2017)","","","","","","p"
"MH842363","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/18","Influenza A virus (A/Nicaragua/9125_10/2017)","","","","","","c"
"MH842364","2202","Human","1 (PB2)","H3N2","Nicaragua","T","2017/09/18","Influenza A virus (A/Nicaragua/9125_10/2017)","E627K","","","","","p"
"CY266453","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/18","Influenza A virus (A/Nicaragua/9130_04/2017(H3N2))","","","","","","c"
"CY266454","2281","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/18","Influenza A virus (A/Nicaragua/9130_04/2017(H3N2))","E627K","","","","","c"
"CY266413","2304","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/10","Influenza A virus (A/Nicaragua/9131_06/2017(H3N2))","","","","","","c"
"CY266414","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/10","Influenza A virus (A/Nicaragua/9131_06/2017(H3N2))","E627K","","","","","c"
"CY266874","1527","Human","5 (NP)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9138_04/2017(H3N2))","","","","","","c"
"CY266878","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/28","Influenza A virus (A/Nicaragua/9138_04/2017(H3N2))","E627K","","","","","c"
"CY266639","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/09/21","Influenza A virus (A/Nicaragua/9146_04/2017(H3N2))","","","","","","c"
"CY266641","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/09/21","Influenza A virus (A/Nicaragua/9146_04/2017(H3N2))","","","","","","c"
"CY266645","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/21","Influenza A virus (A/Nicaragua/9146_04/2017(H3N2))","","","","","","c"
"CY266601","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/9155_07/2017(H3N2))","","","","","","c"
"CY266603","865","Human","8 (NS)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/9155_07/2017(H3N2))","","","","","","c"
"CY266605","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/9155_07/2017(H3N2))","","","","","","c"
"CY266606","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/09","Influenza A virus (A/Nicaragua/9155_07/2017(H3N2))","E627K","","","","","c"
"CY257218","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/07","Influenza A virus (A/Nicaragua/9156_03/2016(H3N2))","","","","","","c"
"CY257221","1538","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/07","Influenza A virus (A/Nicaragua/9156_03/2016(H3N2))","","","","","","c"
"MH842604","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842605","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","S31N","","","","","c"
"MH842606","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842607","1527","Human","5 (NP)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842608","851","Human","8 (NS)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842609","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842610","2274","Human","2 (PB1)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","","","","","","c"
"MH842611","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/10","Influenza A virus (A/Nicaragua/9158_03/2017)","E627K","","","","","c"
"CY257092","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9159_03/2016(H3N2))","","","","","","c"
"CY257093","1538","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9159_03/2016(H3N2))","","","","","","c"
"CY257094","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9159_03/2016(H3N2))","","","","","","c"
"CY257095","2192","Human","3 (PA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9159_03/2016(H3N2))","","","","","","c"
"CY257096","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/9159_03/2016(H3N2))","","","","","","c"
"CY266681","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/07/21","Influenza A virus (A/Nicaragua/9267_07/2017(H3N2))","","","","","","c"
"CY266683","846","Human","8 (NS)","H3N2","Nicaragua","T","2017/07/21","Influenza A virus (A/Nicaragua/9267_07/2017(H3N2))","","","","","","c"
"CY266685","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/07/21","Influenza A virus (A/Nicaragua/9267_07/2017(H3N2))","","","","","","c"
"CY266686","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/21","Influenza A virus (A/Nicaragua/9267_07/2017(H3N2))","E627K","","","","","c"
"CY257338","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/10/27","Influenza A virus (A/Nicaragua/9290_01/2016(H3N2))","","","","","","c"
"CY257339","993","Human","7 (MP)","H3N2","Nicaragua","T","2016/10/27","Influenza A virus (A/Nicaragua/9290_01/2016(H3N2))","S31N","","","","","c"
"CY257345","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2016/10/27","Influenza A virus (A/Nicaragua/9290_01/2016(H3N2))","E627K","","","","","c"
"CY189551","1729","Human","4 (HA)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","","","","","","c"
"CY189552","999","Human","7 (MP)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","S31N","","","","","c"
"CY189553","1439","Human","6 (NA)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","","","","","","c"
"CY189554","1538","Human","5 (NP)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","","","","","","c"
"CY189556","2192","Human","3 (PA)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","","","","","","c"
"CY189557","2313","Human","2 (PB1)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","","","","","","c"
"CY189558","2313","Human","1 (PB2)","H3N2","Nicaragua","T","2012/08/28","Influenza A virus (A/Nicaragua/930_01_TR1/2012(H3N2))","E627K","","","","","c"
"CY257376","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/10/29","Influenza A virus (A/Nicaragua/9372_03/2016(H3N2))","","","","","","c"
"CY266615","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","","","","","","c"
"CY266617","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","","","","","","c"
"CY266618","1527","Human","5 (NP)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","","","","","","c"
"CY266620","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","","","","","","c"
"CY266621","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","","","","","","c"
"CY266622","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/10/14","Influenza A virus (A/Nicaragua/9379_04/2017(H3N2))","E627K","","","","","c"
"MH842365","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/07/11","Influenza A virus (A/Nicaragua/9450_06/2017)","","","","","","c"
"MH842366","999","Human","7 (MP)","H3N2","Nicaragua","T","2017/07/11","Influenza A virus (A/Nicaragua/9450_06/2017)","S31N","","","","","c"
